eu152  eu152e 810.4510 3.564934e-03 2.337894e-04 2.337894e-04 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 3.170000e-03 3.000000e-05 3.787820e-01 2.484064e-02
eu152  eu152e 867.3800 2.965236e-03 2.908906e-05 2.908906e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 4.230000e-02 3.000000e-04 4.204151e+00 4.124286e-02
eu152  eu152e 919.3370 2.834367e-03 1.231619e-04 1.231619e-04 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 4.190000e-03 5.000000e-05 3.980603e-01 1.729693e-02
eu152  eu152e 926.3100 2.604860e-03 1.659275e-04 1.659275e-04 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 2.720000e-03 3.000000e-05 2.374827e-01 1.512745e-02
eu152  eu152e 964.0570 2.844882e-03 2.089054e-05 2.089054e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 1.451000e-01 7.000000e-04 1.383599e+01 1.016005e-01
eu152  eu152e 1005.2700 3.158091e-03 8.554425e-05 8.554425e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 6.590000e-03 1.100000e-04 6.975714e-01 1.889535e-02
eu152  eu152e 1112.0760 2.592053e-03 1.209420e-05 1.209420e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 1.367000e-01 8.000000e-04 1.187657e+01 5.541463e-02
eu152  eu152e 1212.9480 2.504364e-03 4.191827e-05 4.191827e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 1.415000e-02 8.000000e-05 1.187770e+00 1.988101e-02
eu152  eu152e 1408.0130 2.293123e-03 9.641535e-06 9.641535e-06 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 2.087000e-01 9.000000e-04 1.604089e+01 6.744462e-02
eu152  eu152e 1457.6430 2.299476e-03 5.218520e-05 5.218520e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 4.970000e-03 4.000000e-05 3.830574e-01 8.693254e-03
eu152  eu152e 1528.1000 2.239124e-03 7.258819e-05 7.258819e-05 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 2.790000e-03 3.000000e-05 2.093924e-01 6.788109e-03
eu152  eu152e 566.4380 5.205500e-03 4.063199e-04 4.063199e-04 3.351804e+04 5.027706e+02 5.048450e+02 5.010504e+02 1.310000e-03 3.000000e-05 2.285664e-01 1.784095e-02
ra226  ra226  186.2110 5.550265e-03 6.341219e-05 6.341219e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.640000e-02 4.000000e-04 5.995410e+00 6.849799e-02
ra226  pb214  241.9950 5.537499e-03 3.390985e-05 3.390985e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 7.251000e-02 1.600000e-04 1.191558e+01 7.296717e-02
ra226  pb214  258.8600 5.806428e-03 2.434844e-04 2.434844e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 5.310000e-03 4.000000e-05 9.149709e-01 3.836803e-02
ra226  pb214  274.8000 7.384620e-03 3.228340e-04 3.228340e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.550000e-03 1.000000e-04 7.779653e-01 3.401037e-02
ra226  pb214  295.2228 5.156909e-03 1.797341e-05 1.797341e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.842000e-01 4.000000e-04 2.818920e+01 9.824802e-02
ra226  pb214  351.9321 4.804694e-03 1.251649e-05 1.251649e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.560000e-01 7.000000e-04 5.075975e+01 1.322320e-01
ra226  pb214  462.0200 3.083781e-03 3.704405e-04 3.704405e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.120000e-03 5.000000e-05 1.940096e-01 2.330548e-02
ra226  pb214  480.4320 4.037150e-03 1.592401e-04 1.592401e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.370000e-03 4.000000e-05 4.037463e-01 1.592524e-02
ra226  pb214  487.1400 4.106350e-03 1.428355e-04 1.428355e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.320000e-03 5.000000e-05 5.264334e-01 1.831149e-02
ra226  pb214  580.1400 3.764782e-03 1.085079e-04 1.085079e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.700000e-03 4.000000e-05 4.133760e-01 1.191426e-02
ra226  pb214  785.9600 3.050873e-03 3.509435e-04 3.509435e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.060000e-02 3.000000e-04 9.596961e-01 1.103943e-01
ra226  pb214  839.0700 2.942065e-03 1.316559e-04 1.316559e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 5.830000e-03 8.000000e-05 5.090080e-01 2.277785e-02
ra226  bi214  386.7800 4.975605e-03 3.390822e-04 3.390822e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.950000e-03 5.000000e-05 4.355837e-01 2.968457e-02
ra226  bi214  388.8900 4.590746e-03 2.019969e-04 2.019969e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.020000e-03 1.000000e-04 5.476625e-01 2.409764e-02
ra226  bi214  454.7900 3.176546e-03 3.070808e-04 3.070808e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.920000e-03 4.000000e-05 2.752591e-01 2.660966e-02
ra226  bi214  609.3200 3.510634e-03 1.008031e-05 1.008031e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.549000e-01 1.600000e-03 4.739202e+01 1.360797e-01
ra226  bi214  665.4470 3.410000e-03 3.923790e-05 3.923790e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.531000e-02 6.000000e-05 1.549292e+00 1.782726e-02
ra226  bi214  703.1100 3.295172e-03 8.932000e-05 8.932000e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.720000e-03 9.000000e-05 4.615554e-01 1.251107e-02
ra226  bi214  719.8700 3.053455e-03 9.370455e-05 9.370455e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.920000e-03 8.000000e-05 3.552069e-01 1.090060e-02
ra226  bi214  768.3600 3.134631e-03 3.267712e-05 3.267712e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.894000e-02 1.100000e-04 4.552544e+00 4.745822e-02
ra226  bi214  806.1800 2.937028e-03 4.671433e-05 4.671433e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.264000e-02 5.000000e-05 1.101689e+00 1.752270e-02
ra226  bi214  934.0560 2.824637e-03 3.988844e-05 3.988844e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.107000e-02 1.000000e-04 2.604400e+00 3.677834e-02
ra226  bi214  964.0800 2.620419e-03 2.132653e-04 2.132653e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.650000e-03 1.000000e-04 2.838359e-01 2.310026e-02
ra226  bi214  1051.9600 2.680820e-03 1.125150e-04 1.125150e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.130000e-03 7.000000e-05 2.490094e-01 1.045102e-02
ra226  bi214  1069.9600 2.427550e-03 1.573019e-04 1.573019e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.720000e-03 9.000000e-05 1.959480e-01 1.269716e-02
ra226  bi214  1120.2940 2.570738e-03 1.225948e-05 1.225948e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.492000e-01 3.000000e-04 1.138231e+01 5.428059e-02
ra226  bi214  1133.6600 2.483088e-03 1.088944e-04 1.088944e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.512000e-03 1.000000e-05 1.851038e-01 8.117627e-03
ra226  bi214  1155.2100 2.480426e-03 3.881077e-05 3.881077e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.633000e-02 6.000000e-05 1.202032e+00 1.880798e-02
ra226  bi214  1207.6800 2.351235e-03 9.976217e-05 9.976217e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.510000e-03 1.000000e-04 3.146852e-01 1.335200e-02
ra226  bi214  1238.1220 2.392469e-03 2.524592e-05 2.524592e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 5.834000e-02 1.500000e-04 4.142061e+00 4.370804e-02
ra226  bi214  1280.9760 2.423529e-03 6.023195e-05 6.023195e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.434000e-02 6.000000e-05 1.031338e+00 2.563184e-02
ra226  bi214  1377.6690 2.302708e-03 2.271214e-05 2.271214e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.988000e-02 1.100000e-04 2.725196e+00 2.687924e-02
ra226  bi214  1385.3100 2.297987e-03 5.750644e-05 5.750644e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 7.930000e-03 5.000000e-05 5.407848e-01 1.353298e-02
ra226  bi214  1401.5150 2.185602e-03 4.731178e-05 4.731178e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.330000e-02 5.000000e-05 8.626337e-01 1.867345e-02
ra226  bi214  1407.9880 2.193528e-03 3.195838e-05 3.195838e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.394000e-02 7.000000e-05 1.558371e+00 2.270454e-02
ra226  bi214  1509.2100 2.215546e-03 3.138990e-05 3.138990e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.130000e-02 1.000000e-04 1.400438e+00 1.984144e-02
